"reproduce?";"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;;"true";;
"[reporter]";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks";"count cats";"count mice";"ticks"
;"7";"11";"23";"10";"7";"23";"5";"13";"23";"15";"5";"23";"9";"10";"23";"7";"10";"23";"15";"8";"23";"13";"7";"23";"19";"2";"23";"5";"15";"23";"13";"7";"23";"10";"7";"23";"11";"9";"23";"11";"7";"23";"13";"9";"23";"6";"10";"23";"20";"3";"23";"19";"5";"23";"5";"11";"23";"7";"10";"23";"18";"2";"23";"19";"5";"23";"15";"8";"23";"14";"6";"23";"11";"7";"23";"8";"9";"23";"5";"12";"23";"7";"9";"23";"12";"7";"23";"8";"9";"23"
;"7";"11";"24";"11";"6";"24";"5";"13";"24";"15";"5";"24";"9";"10";"24";"7";"10";"24";"15";"8";"24";"13";"7";"24";"21";"1";"24";"5";"15";"24";"15";"7";"24";"10";"7";"24";"11";"9";"24";"11";"7";"24";"13";"9";"24";"7";"9";"24";"21";"3";"24";"19";"5";"24";"5";"11";"24";"8";"9";"24";"19";"1";"24";"21";"5";"24";"15";"7";"24";"14";"6";"24";"11";"7";"24";"9";"9";"24";"5";"12";"24";"7";"9";"24";"14";"6";"24";"9";"8";"24"
;"7";"11";"25";"13";"6";"25";"5";"13";"25";"15";"5";"25";"9";"10";"25";"8";"9";"25";"15";"8";"25";"13";"7";"25";"21";"1";"25";"6";"14";"25";"16";"6";"25";"11";"6";"25";"11";"9";"25";"11";"7";"25";"13";"9";"25";"8";"9";"25";"21";"3";"25";"19";"5";"25";"5";"11";"25";"8";"9";"25";"20";"1";"25";"21";"5";"25";"16";"7";"25";"14";"6";"25";"11";"7";"25";"9";"9";"25";"5";"12";"25";"7";"9";"25";"15";"6";"25";"10";"8";"25"
;"7";"11";"26";"13";"5";"26";"5";"13";"26";"17";"5";"26";"9";"10";"26";"9";"9";"26";"15";"8";"26";"13";"7";"26";"21";"1";"26";"7";"14";"26";"17";"5";"26";"12";"6";"26";"11";"9";"26";"11";"7";"26";"13";"9";"26";"9";"9";"26";"21";"3";"26";"19";"5";"26";"6";"10";"26";"9";"9";"26";"20";"1";"26";"21";"4";"26";"17";"7";"26";"15";"6";"26";"11";"7";"26";"9";"9";"26";"6";"11";"26";"7";"9";"26";"15";"6";"26";"10";"8";"26"
;"7";"11";"27";"14";"4";"27";"5";"13";"27";"17";"5";"27";"9";"9";"27";"10";"9";"27";"15";"8";"27";"13";"7";"27";"21";"1";"27";"7";"14";"27";"17";"5";"27";"12";"6";"27";"11";"9";"27";"12";"6";"27";"13";"9";"27";"9";"9";"27";"21";"3";"27";"19";"5";"27";"7";"9";"27";"9";"9";"27";"20";"1";"27";"21";"4";"27";"19";"6";"27";"15";"6";"27";"11";"7";"27";"9";"9";"27";"7";"11";"27";"7";"9";"27";"17";"4";"27";"10";"8";"27"
;"8";"10";"28";"14";"4";"28";"5";"13";"28";"17";"5";"28";"9";"8";"28";"10";"9";"28";"15";"8";"28";"14";"5";"28";"21";"1";"28";"7";"14";"28";"17";"5";"28";"12";"6";"28";"12";"7";"28";"12";"6";"28";"13";"9";"28";"9";"9";"28";"21";"3";"28";"19";"5";"28";"8";"9";"28";"9";"9";"28";"20";"1";"28";"22";"4";"28";"20";"5";"28";"16";"5";"28";"11";"6";"28";"9";"9";"28";"7";"11";"28";"8";"8";"28";"18";"3";"28";"10";"8";"28"
;"8";"9";"29";"14";"4";"29";"5";"13";"29";"17";"5";"29";"12";"7";"29";"10";"9";"29";"15";"8";"29";"16";"5";"29";"22";"1";"29";"7";"12";"29";"20";"4";"29";"14";"5";"29";"12";"7";"29";"12";"6";"29";"13";"9";"29";"9";"8";"29";"22";"2";"29";"20";"2";"29";"8";"9";"29";"9";"9";"29";"21";"1";"29";"23";"4";"29";"22";"5";"29";"17";"5";"29";"11";"6";"29";"9";"9";"29";"7";"9";"29";"9";"8";"29";"18";"3";"29";"10";"7";"29"
;"9";"9";"30";"15";"4";"30";"5";"13";"30";"17";"4";"30";"15";"7";"30";"11";"9";"30";"15";"8";"30";"17";"4";"30";"22";"1";"30";"8";"12";"30";"22";"4";"30";"16";"4";"30";"12";"6";"30";"12";"6";"30";"13";"8";"30";"10";"8";"30";"23";"2";"30";"22";"2";"30";"8";"9";"30";"9";"9";"30";"21";"1";"30";"23";"3";"30";"23";"4";"30";"19";"3";"30";"11";"6";"30";"9";"9";"30";"9";"9";"30";"9";"8";"30";"21";"3";"30";"10";"7";"30"
;"9";"9";"31";"15";"4";"31";"5";"13";"31";"17";"4";"31";"16";"7";"31";"11";"9";"31";"16";"7";"31";"18";"4";"31";;;;"9";"12";"31";"23";"4";"31";"16";"4";"31";"13";"6";"31";"12";"6";"31";"13";"8";"31";"10";"8";"31";"23";"2";"31";"22";"2";"31";"8";"9";"31";"9";"9";"31";"21";"1";"31";"24";"3";"31";"23";"4";"31";"21";"2";"31";"11";"6";"31";"9";"9";"31";"9";"9";"31";"9";"7";"31";"23";"3";"31";"10";"7";"31"
;"9";"9";"32";"15";"4";"32";"5";"13";"32";"18";"4";"32";"17";"7";"32";"11";"9";"32";"16";"7";"32";"19";"4";"32";;;;"10";"12";"32";"25";"3";"32";"16";"4";"32";"13";"6";"32";"13";"6";"32";"14";"8";"32";"11";"8";"32";"23";"2";"32";"23";"2";"32";"8";"9";"32";"9";"9";"32";"21";"1";"32";"24";"3";"32";"24";"4";"32";"22";"2";"32";"12";"6";"32";"10";"7";"32";"9";"9";"32";"10";"7";"32";"23";"3";"32";"10";"7";"32"
;"9";"9";"33";"15";"4";"33";"5";"13";"33";"18";"4";"33";"17";"7";"33";"11";"9";"33";"17";"7";"33";"19";"4";"33";;;;"10";"12";"33";"26";"3";"33";"16";"4";"33";"14";"5";"33";"13";"6";"33";"14";"8";"33";"11";"8";"33";"23";"2";"33";"24";"2";"33";"8";"9";"33";"9";"9";"33";"21";"1";"33";"25";"3";"33";"26";"3";"33";"24";"1";"33";"12";"6";"33";"12";"7";"33";"10";"9";"33";"11";"7";"33";"23";"3";"33";"11";"7";"33"
;"10";"9";"34";"18";"2";"34";"5";"13";"34";"19";"4";"34";"18";"5";"34";"11";"9";"34";"18";"5";"34";"19";"4";"34";;;;"10";"12";"34";"26";"3";"34";"16";"4";"34";"15";"5";"34";"14";"5";"34";"15";"8";"34";"11";"8";"34";"23";"2";"34";"25";"2";"34";"8";"9";"34";"9";"8";"34";"21";"1";"34";"25";"3";"34";"27";"3";"34";"25";"1";"34";"13";"6";"34";"13";"6";"34";"11";"9";"34";"11";"7";"34";"23";"2";"34";"12";"7";"34"
;"10";"9";"35";"20";"2";"35";"5";"13";"35";"19";"4";"35";"19";"4";"35";"11";"9";"35";"18";"5";"35";"19";"4";"35";;;;"11";"11";"35";"26";"3";"35";"16";"4";"35";"15";"5";"35";"15";"5";"35";"15";"8";"35";"12";"6";"35";"23";"2";"35";"26";"1";"35";"8";"8";"35";"10";"7";"35";"21";"1";"35";"25";"3";"35";"28";"3";"35";"25";"1";"35";"13";"6";"35";"14";"5";"35";"11";"8";"35";"11";"7";"35";"23";"1";"35";"12";"7";"35"
;"11";"9";"36";"20";"1";"36";"5";"13";"36";"19";"4";"36";"20";"4";"36";"11";"9";"36";"19";"5";"36";"19";"3";"36";;;;"12";"11";"36";"26";"3";"36";"16";"4";"36";"16";"4";"36";"15";"4";"36";"16";"7";"36";"15";"4";"36";"23";"2";"36";;;;"8";"7";"36";"11";"7";"36";"21";"1";"36";"25";"3";"36";"28";"3";"36";"25";"1";"36";"13";"6";"36";"15";"5";"36";"13";"7";"36";"11";"7";"36";"24";"1";"36";"12";"7";"36"
;"11";"9";"37";"21";"1";"37";"5";"13";"37";"19";"4";"37";"21";"4";"37";"11";"9";"37";"21";"5";"37";"20";"3";"37";;;;"12";"11";"37";"26";"3";"37";"17";"4";"37";"18";"3";"37";"15";"4";"37";"16";"7";"37";"16";"4";"37";"23";"2";"37";;;;"10";"7";"37";"11";"7";"37";"21";"1";"37";"25";"3";"37";"28";"3";"37";"25";"1";"37";"14";"5";"37";"17";"4";"37";"14";"7";"37";"12";"6";"37";"26";"1";"37";"12";"7";"37"
;"11";"8";"38";"22";"1";"38";"5";"13";"38";"20";"3";"38";"22";"4";"38";"11";"9";"38";"21";"5";"38";"21";"2";"38";;;;"13";"10";"38";"27";"1";"38";"17";"4";"38";"19";"3";"38";"17";"3";"38";"16";"7";"38";"18";"4";"38";"23";"2";"38";;;;"12";"7";"38";"12";"7";"38";"21";"1";"38";"25";"3";"38";"28";"2";"38";"25";"1";"38";"14";"5";"38";"19";"4";"38";"15";"6";"38";"12";"6";"38";"27";"1";"38";"13";"6";"38"
;"11";"8";"39";"23";"1";"39";"6";"12";"39";"20";"3";"39";"23";"4";"39";"11";"8";"39";"21";"5";"39";"21";"2";"39";;;;"14";"10";"39";"28";"1";"39";"17";"4";"39";"19";"3";"39";"19";"3";"39";"17";"7";"39";"19";"4";"39";"23";"2";"39";;;;"12";"6";"39";"13";"7";"39";"21";"1";"39";"25";"3";"39";"28";"2";"39";;;;"15";"4";"39";"19";"4";"39";"15";"6";"39";"12";"6";"39";;;;"13";"6";"39"
;"11";"8";"40";"23";"1";"40";"7";"12";"40";"21";"3";"40";"24";"3";"40";"12";"7";"40";"22";"4";"40";"22";"2";"40";;;;"14";"10";"40";"29";"1";"40";"17";"4";"40";"21";"2";"40";"19";"3";"40";"17";"7";"40";"19";"4";"40";"23";"2";"40";;;;"12";"6";"40";"13";"6";"40";"21";"1";"40";;;;"29";"2";"40";;;;"16";"3";"40";"20";"3";"40";"16";"6";"40";"12";"6";"40";;;;"14";"6";"40"
;"12";"8";"41";"23";"1";"41";"7";"12";"41";"21";"2";"41";"25";"3";"41";"13";"7";"41";"23";"4";"41";"22";"2";"41";;;;"14";"10";"41";"30";"1";"41";"17";"4";"41";"22";"1";"41";"19";"3";"41";"17";"7";"41";"20";"3";"41";"23";"2";"41";;;;"13";"6";"41";"15";"5";"41";"21";"1";"41";;;;"29";"2";"41";;;;"16";"3";"41";"22";"2";"41";"18";"5";"41";"13";"6";"41";;;;"14";"5";"41"
;"13";"8";"42";;;;"7";"12";"42";"22";"1";"42";"25";"2";"42";"15";"6";"42";"24";"2";"42";"22";"2";"42";;;;"14";"10";"42";"30";"1";"42";"17";"4";"42";"23";"1";"42";"19";"2";"42";"18";"6";"42";"21";"3";"42";"23";"2";"42";;;;"14";"6";"42";"16";"5";"42";"21";"1";"42";;;;;;;;;;"17";"3";"42";"23";"2";"42";"18";"5";"42";"13";"5";"42";;;;"15";"5";"42"
;"13";"8";"43";;;;"7";"12";"43";"24";"1";"43";"25";"2";"43";"17";"5";"43";"25";"2";"43";"22";"2";"43";;;;"14";"10";"43";;;;"17";"3";"43";;;;"19";"2";"43";"18";"6";"43";"21";"3";"43";"24";"1";"43";;;;"15";"5";"43";"16";"5";"43";"21";"1";"43";;;;;;;;;;"18";"2";"43";"23";"2";"43";"20";"4";"43";"14";"5";"43";;;;"15";"5";"43"
;"13";"7";"44";;;;"7";"12";"44";"25";"1";"44";"26";"2";"44";"17";"5";"44";"26";"2";"44";"22";"2";"44";;;;"14";"10";"44";;;;"18";"3";"44";;;;"19";"2";"44";"19";"6";"44";"21";"2";"44";;;;;;;"16";"5";"44";"17";"5";"44";"21";"1";"44";;;;;;;;;;"19";"2";"44";"23";"2";"44";"21";"4";"44";"14";"5";"44";;;;"16";"5";"44"
;"14";"6";"45";;;;"7";"11";"45";"25";"1";"45";"26";"2";"45";"19";"5";"45";"28";"1";"45";"22";"2";"45";;;;"14";"10";"45";;;;"18";"3";"45";;;;"19";"2";"45";"19";"6";"45";"22";"2";"45";;;;;;;"16";"5";"45";"17";"4";"45";;;;;;;;;;;;;"19";"2";"45";"23";"1";"45";"21";"4";"45";"14";"5";"45";;;;"16";"4";"45"
;"15";"6";"46";;;;"7";"11";"46";"25";"1";"46";"28";"1";"46";"19";"5";"46";"29";"1";"46";"22";"2";"46";;;;"14";"10";"46";;;;"19";"3";"46";;;;"19";"2";"46";"19";"6";"46";"23";"2";"46";;;;;;;"16";"5";"46";"17";"4";"46";;;;;;;;;;;;;"20";"2";"46";;;;"21";"4";"46";"15";"5";"46";;;;"17";"4";"46"
;"18";"5";"47";;;;"8";"11";"47";"25";"1";"47";"29";"1";"47";"21";"3";"47";"29";"1";"47";"22";"2";"47";;;;"14";"10";"47";;;;"19";"3";"47";;;;"20";"2";"47";"19";"5";"47";"23";"2";"47";;;;;;;"16";"5";"47";"17";"4";"47";;;;;;;;;;;;;"20";"2";"47";;;;"21";"4";"47";"15";"5";"47";;;;"18";"3";"47"
;"18";"5";"48";;;;"9";"11";"48";"25";"1";"48";"29";"1";"48";"21";"3";"48";"29";"1";"48";"22";"2";"48";;;;"14";"10";"48";;;;"19";"2";"48";;;;"21";"2";"48";"19";"5";"48";"23";"2";"48";;;;;;;"16";"5";"48";"17";"4";"48";;;;;;;;;;;;;"20";"2";"48";;;;"21";"4";"48";"16";"4";"48";;;;"18";"2";"48"
;"19";"5";"49";;;;"9";"11";"49";"25";"1";"49";"29";"1";"49";"22";"3";"49";;;;"22";"2";"49";;;;"14";"10";"49";;;;"20";"2";"49";;;;"21";"2";"49";"20";"4";"49";"23";"1";"49";;;;;;;"16";"5";"49";"18";"4";"49";;;;;;;;;;;;;"20";"2";"49";;;;"21";"4";"49";"16";"4";"49";;;;"18";"2";"49"
;"20";"3";"50";;;;"9";"11";"50";"25";"1";"50";"29";"1";"50";"22";"2";"50";;;;"22";"2";"50";;;;"15";"9";"50";;;;"20";"2";"50";;;;"21";"1";"50";"21";"3";"50";"24";"1";"50";;;;;;;"16";"5";"50";"19";"4";"50";;;;;;;;;;;;;"20";"2";"50";;;;"21";"4";"50";"17";"4";"50";;;;"18";"2";"50"
;"21";"3";"51";;;;"9";"11";"51";"25";"1";"51";"29";"1";"51";"23";"2";"51";;;;"22";"2";"51";;;;"16";"9";"51";;;;"20";"1";"51";;;;;;;"22";"3";"51";"25";"1";"51";;;;;;;"16";"5";"51";"19";"4";"51";;;;;;;;;;;;;"20";"2";"51";;;;"21";"4";"51";"18";"3";"51";;;;"18";"2";"51"
;"21";"3";"52";;;;"9";"11";"52";;;;"29";"1";"52";"23";"2";"52";;;;"22";"2";"52";;;;"16";"9";"52";;;;"22";"1";"52";;;;;;;"24";"2";"52";"25";"1";"52";;;;;;;"16";"5";"52";"19";"4";"52";;;;;;;;;;;;;"20";"1";"52";;;;"21";"4";"52";"19";"3";"52";;;;"18";"1";"52"
;"22";"3";"53";;;;"9";"11";"53";;;;"29";"1";"53";"24";"2";"53";;;;"22";"2";"53";;;;"16";"9";"53";;;;"22";"1";"53";;;;;;;"26";"2";"53";"25";"1";"53";;;;;;;"16";"5";"53";"19";"4";"53";;;;;;;;;;;;;"21";"1";"53";;;;"21";"4";"53";"19";"3";"53";;;;"18";"1";"53"
;"22";"3";"54";;;;"9";"11";"54";;;;"29";"1";"54";"25";"1";"54";;;;"22";"2";"54";;;;"16";"9";"54";;;;;;;;;;;;;"26";"2";"54";"25";"1";"54";;;;;;;"17";"4";"54";"19";"4";"54";;;;;;;;;;;;;;;;;;;"21";"4";"54";"20";"2";"54";;;;;;
;"24";"2";"55";;;;"9";"11";"55";;;;"29";"1";"55";"25";"1";"55";;;;"22";"2";"55";;;;"16";"9";"55";;;;;;;;;;;;;"26";"2";"55";"25";"1";"55";;;;;;;"17";"4";"55";"20";"2";"55";;;;;;;;;;;;;;;;;;;"21";"4";"55";"21";"2";"55";;;;;;
;"24";"2";"56";;;;"9";"11";"56";;;;;;;"25";"1";"56";;;;"22";"2";"56";;;;"17";"8";"56";;;;;;;;;;;;;"27";"1";"56";"25";"1";"56";;;;;;;"17";"4";"56";"21";"2";"56";;;;;;;;;;;;;;;;;;;"22";"3";"56";"21";"2";"56";;;;;;
;"25";"2";"57";;;;"9";"11";"57";;;;;;;"25";"1";"57";;;;"22";"2";"57";;;;"17";"8";"57";;;;;;;;;;;;;"28";"1";"57";"25";"1";"57";;;;;;;"18";"3";"57";"23";"1";"57";;;;;;;;;;;;;;;;;;;"22";"3";"57";"21";"2";"57";;;;;;
;"25";"2";"58";;;;"9";"10";"58";;;;;;;;;;;;;"22";"2";"58";;;;"18";"8";"58";;;;;;;;;;;;;"29";"1";"58";"25";"1";"58";;;;;;;"19";"3";"58";;;;;;;;;;;;;;;;;;;;;;"24";"2";"58";"21";"2";"58";;;;;;
;"25";"2";"59";;;;"10";"10";"59";;;;;;;;;;;;;"22";"2";"59";;;;"18";"8";"59";;;;;;;;;;;;;"29";"1";"59";"25";"1";"59";;;;;;;"19";"3";"59";;;;;;;;;;;;;;;;;;;;;;"25";"2";"59";"21";"1";"59";;;;;;
;"25";"1";"60";;;;"11";"9";"60";;;;;;;;;;;;;"22";"2";"60";;;;"18";"8";"60";;;;;;;;;;;;;;;;"25";"1";"60";;;;;;;"20";"3";"60";;;;;;;;;;;;;;;;;;;;;;"25";"2";"60";"21";"1";"60";;;;;;
;"25";"1";"61";;;;"11";"9";"61";;;;;;;;;;;;;"22";"2";"61";;;;"18";"8";"61";;;;;;;;;;;;;;;;"25";"1";"61";;;;;;;"20";"3";"61";;;;;;;;;;;;;;;;;;;;;;"25";"2";"61";;;;;;;;;
;;;;;;;"11";"9";"62";;;;;;;;;;;;;"22";"2";"62";;;;"18";"7";"62";;;;;;;;;;;;;;;;"25";"1";"62";;;;;;;"21";"2";"62";;;;;;;;;;;;;;;;;;;;;;"25";"2";"62";;;;;;;;;
;;;;;;;"11";"9";"63";;;;;;;;;;;;;"22";"2";"63";;;;"19";"7";"63";;;;;;;;;;;;;;;;"25";"1";"63";;;;;;;"22";"2";"63";;;;;;;;;;;;;;;;;;;;;;"25";"2";"63";;;;;;;;;
;;;;;;;"12";"9";"64";;;;;;;;;;;;;"22";"2";"64";;;;"19";"7";"64";;;;;;;;;;;;;;;;"25";"1";"64";;;;;;;"22";"2";"64";;;;;;;;;;;;;;;;;;;;;;"25";"2";"64";;;;;;;;;
;;;;;;;"12";"9";"65";;;;;;;;;;;;;"22";"2";"65";;;;"19";"6";"65";;;;;;;;;;;;;;;;"25";"1";"65";;;;;;;"22";"2";"65";;;;;;;;;;;;;;;;;;;;;;"25";"2";"65";;;;;;;;;
;;;;;;;"13";"8";"66";;;;;;;;;;;;;"22";"2";"66";;;;"20";"6";"66";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"66";;;;;;;;;;;;;;;;;;;;;;"25";"2";"66";;;;;;;;;
;;;;;;;"14";"7";"67";;;;;;;;;;;;;"22";"2";"67";;;;"20";"6";"67";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"67";;;;;;;;;;;;;;;;;;;;;;"25";"1";"67";;;;;;;;;
;;;;;;;"16";"6";"68";;;;;;;;;;;;;"22";"2";"68";;;;"22";"4";"68";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"68";;;;;;;;;;;;;;;;;;;;;;"25";"1";"68";;;;;;;;;
;;;;;;;"16";"6";"69";;;;;;;;;;;;;"22";"2";"69";;;;"22";"3";"69";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"69";;;;;;;;;;;;;;;;;;;;;;"25";"1";"69";;;;;;;;;
;;;;;;;"16";"6";"70";;;;;;;;;;;;;"22";"2";"70";;;;"24";"2";"70";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"70";;;;;;;;;;;;;;;;;;;;;;"26";"1";"70";;;;;;;;;
;;;;;;;"19";"5";"71";;;;;;;;;;;;;"22";"2";"71";;;;"26";"2";"71";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"71";;;;;;;;;;;;;;;;;;;;;;"27";"1";"71";;;;;;;;;
;;;;;;;"20";"5";"72";;;;;;;;;;;;;"22";"1";"72";;;;"27";"1";"72";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"72";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"21";"5";"73";;;;;;;;;;;;;"23";"1";"73";;;;"27";"1";"73";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"73";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"21";"4";"74";;;;;;;;;;;;;"24";"1";"74";;;;"28";"1";"74";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"74";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"22";"4";"75";;;;;;;;;;;;;"24";"1";"75";;;;"29";"1";"75";;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"75";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"23";"4";"76";;;;;;;;;;;;;"24";"1";"76";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"76";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"23";"3";"77";;;;;;;;;;;;;"24";"1";"77";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"77";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"23";"2";"78";;;;;;;;;;;;;"24";"1";"78";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22";"2";"78";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"24";"1";"79";;;;;;;;;;;;;"24";"1";"79";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"23";"1";"79";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"25";"1";"80";;;;;;;;;;;;;"24";"1";"80";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"24";"1";"80";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;"27";"1";"81";;;;;;;;;;;;;"24";"1";"81";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;"24";"1";"82";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;"24";"1";"83";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;"24";"1";"84";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;"24";"1";"85";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
